Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1256006,3,2018-09-06,,113635,4,1356,3,AUD
1256007,1,2018-09-06,,874048,34,715,3,EUR
1256007,2,2018-09-06,,874048,34,378,3,EUR
1256007,3,2018-09-06,,874048,34,1569,3,EUR
1256008,1,2018-09-06,,1404328,55,2507,1,USD
1256008,2,2018-09-06,,1404328,55,517,6,USD
1256008,3,2018-09-06,,1404328,55,2116,9,USD
1256008,4,2018-09-06,,1404328,55,1164,3,USD
1256008,5,2018-09-06,,1404328,55,1582,6,USD
1256009,1,2018-09-06,06-12-2018,2032588,0,1245,1,USD
1256009,2,2018-09-06,06-12-2018,2032588,0,844,5,USD
1256010,1,2018-09-06,6/14/2018,2060555,0,52,4,USD
1256010,2,2018-09-06,6/14/2018,2060555,0,2500,2,USD
1256012,1,2018-09-06,,775223,30,433,1,EUR
1256012,2,2018-09-06,,775223,30,437,3,EUR
1256013,1,2018-09-06,,1942072,51,69,6,USD
1256013,2,2018-09-06,,1942072,51,1521,4,USD
1256013,3,2018-09-06,,1942072,51,460,1,USD
1256014,1,2018-09-06,,888175,34,2058,2,EUR
1256015,1,2018-09-06,,1266986,61,544,3,USD
1256015,2,2018-09-06,,1266986,61,1809,3,USD
1256015,3,2018-09-06,,1266986,61,1573,3,USD
1256016,1,2018-09-06,,2011298,48,1018,1,USD
1256016,2,2018-09-06,,2011298,48,1533,2,USD
1256016,3,2018-09-06,,2011298,48,1449,3,USD
1256016,4,2018-09-06,,2011298,48,1635,2,USD
1256017,1,2018-09-06,,1771296,56,1639,1,USD
1256018,1,2018-09-06,,1681427,53,1692,3,USD
1256019,1,2018-09-06,6/16/2018,1745497,0,995,1,USD
1256019,2,2018-09-06,6/16/2018,1745497,0,1949,6,USD
1256019,3,2018-09-06,6/16/2018,1745497,0,1764,4,USD
1256020,1,2018-09-06,,749016,30,1413,7,EUR
1256020,2,2018-09-06,,749016,30,1556,2,EUR
1256020,3,2018-09-06,,749016,30,547,1,EUR
1256020,4,2018-09-06,,749016,30,165,1,EUR
1256020,5,2018-09-06,,749016,30,52,1,EUR
1256020,6,2018-09-06,,749016,30,516,2,EUR
1256021,1,2018-09-06,,713533,30,453,1,EUR
1256021,2,2018-09-06,,713533,30,1219,1,EUR
1256021,3,2018-09-06,,713533,30,448,1,EUR
1256021,4,2018-09-06,,713533,30,422,7,EUR
1256022,1,2018-09-06,,1706247,66,1696,7,USD
1256023,1,2018-09-06,,635766,12,973,5,EUR
1256024,1,2018-09-06,,1608129,66,1317,2,USD
1256026,1,2018-09-06,6/18/2018,1692085,0,1651,1,USD
1256026,2,2018-09-06,6/18/2018,1692085,0,2395,1,USD
1256026,3,2018-09-06,6/18/2018,1692085,0,503,3,USD
1256026,4,2018-09-06,6/18/2018,1692085,0,2111,1,USD
1256027,1,2018-09-06,,1577191,51,521,7,USD
1257000,1,2018-10-06,,1968118,43,1488,5,USD
1257000,2,2018-10-06,,1968118,43,2092,2,USD
1257001,1,2018-10-06,,817078,33,2511,2,EUR
1257001,2,2018-10-06,,817078,33,1266,10,EUR
1257001,3,2018-10-06,,817078,33,1361,4,EUR
1258000,1,2018-11-06,,293167,8,456,1,CAD
1258002,1,2018-11-06,6/14/2018,1401445,0,1724,3,USD
1258002,2,2018-11-06,6/14/2018,1401445,0,1349,2,USD
1258002,3,2018-11-06,6/14/2018,1401445,0,1617,1,USD
1258002,4,2018-11-06,6/14/2018,1401445,0,1761,3,USD
1258002,5,2018-11-06,6/14/2018,1401445,0,507,7,USD
1258002,6,2018-11-06,6/14/2018,1401445,0,1528,5,USD
1258002,7,2018-11-06,6/14/2018,1401445,0,93,4,USD
1258003,1,2018-11-06,,435599,19,1667,2,EUR
1258003,2,2018-11-06,,435599,19,91,3,EUR
1258003,3,2018-11-06,,435599,19,459,1,EUR
1258003,4,2018-11-06,,435599,19,1583,2,EUR
1258003,5,2018-11-06,,435599,19,532,1,EUR
1258003,6,2018-11-06,,435599,19,1787,2,EUR
1258004,1,2018-11-06,,758568,30,188,2,EUR
1258004,2,2018-11-06,,758568,30,423,4,EUR
1258006,1,2018-11-06,6/15/2018,1570075,0,1627,2,USD
1258006,2,2018-11-06,6/15/2018,1570075,0,1548,2,USD
1258007,1,2018-11-06,,1300250,45,423,7,USD
1258007,2,2018-11-06,,1300250,45,1435,2,USD
1258007,3,2018-11-06,,1300250,45,1970,2,USD
1258007,4,2018-11-06,,1300250,45,448,1,USD
1258008,1,2018-11-06,,1160758,38,1603,1,GBP
1258008,2,2018-11-06,,1160758,38,2352,2,GBP
1258008,3,2018-11-06,,1160758,38,145,4,GBP
1258008,4,2018-11-06,,1160758,38,1924,3,GBP
1258009,1,2018-11-06,,239066,8,1730,1,CAD
1258010,1,2018-11-06,,866393,33,115,1,EUR
1258011,1,2018-11-06,,968433,38,433,5,GBP
1258012,1,2018-11-06,6/17/2018,1208968,0,582,3,USD
1259000,1,2018-12-06,,1084570,37,1589,1,GBP
1259001,1,2018-12-06,,1239780,53,515,1,USD
1259001,2,2018-12-06,,1239780,53,1422,7,USD
1259002,1,2018-12-06,,340460,10,338,1,CAD
1259003,1,2018-12-06,,950664,40,1666,1,GBP
1259004,1,2018-12-06,6/18/2018,543610,0,1660,5,EUR
1259005,1,2018-12-06,6/18/2018,1380600,0,1796,7,USD
1259005,2,2018-12-06,6/18/2018,1380600,0,452,1,USD
1259006,1,2018-12-06,,1361042,50,1790,8,USD
1259006,2,2018-12-06,,1361042,50,1492,6,USD
1259006,3,2018-12-06,,1361042,50,438,1,USD
1259007,1,2018-12-06,,285254,10,2020,6,CAD
1259007,2,2018-12-06,,285254,10,1751,5,CAD
1259007,3,2018-12-06,,285254,10,2489,2,CAD
1259008,1,2018-12-06,,762652,29,65,2,EUR
1259008,2,2018-12-06,,762652,29,18,3,EUR
1259010,1,2018-12-06,6/14/2018,2054922,0,1680,3,USD
1259010,2,2018-12-06,6/14/2018,2054922,0,190,5,USD
1259011,1,2018-12-06,6/15/2018,1423539,0,1409,2,USD
1259012,1,2018-12-06,,506178,27,1701,2,EUR
1259012,2,2018-12-06,,506178,27,734,1,EUR
1259013,1,2018-12-06,6/19/2018,457830,0,1514,2,EUR
1259013,2,2018-12-06,6/19/2018,457830,0,853,2,EUR
1259014,1,2018-12-06,6/17/2018,1869574,0,648,1,USD
1259015,1,2018-12-06,,956493,41,1841,2,GBP
1259016,1,2018-12-06,6/16/2018,1454940,0,33,10,USD
1278000,1,2018-01-07,,900108,42,121,1,GBP
1278001,1,2018-01-07,,1079159,40,345,3,GBP
1278001,2,2018-01-07,,1079159,40,2509,3,GBP
1279000,1,2018-02-07,,1422569,51,113,1,USD
1279000,2,2018-02-07,,1422569,51,445,1,USD
1279000,3,2018-02-07,,1422569,51,1742,2,USD
1279001,1,2018-02-07,,2059595,53,56,1,USD
1279001,2,2018-02-07,,2059595,53,433,1,USD
1279002,1,2018-02-07,,2011298,55,1606,4,USD
1279002,2,2018-02-07,,2011298,55,1852,1,USD
1279003,1,2018-02-07,,1777744,65,422,2,USD
1279003,2,2018-02-07,,1777744,65,2020,4,USD
1279003,3,2018-02-07,,1777744,65,905,2,USD
1279003,4,2018-02-07,,1777744,65,425,2,USD
1279003,5,2018-02-07,,1777744,65,1608,6,USD
1279003,6,2018-02-07,,1777744,65,2454,1,USD
1279003,7,2018-02-07,,1777744,65,1633,2,USD
1279004,1,2018-02-07,,223142,9,38,6,CAD
1279005,1,2018-02-07,,1791044,48,119,5,USD
1279005,2,2018-02-07,,1791044,48,1582,3,USD
1279005,3,2018-02-07,,1791044,48,460,10,USD
1279006,1,2018-02-07,,1897230,55,1597,3,USD
1279006,2,2018-02-07,,1897230,55,1701,1,USD
1279006,3,2018-02-07,,1897230,55,157,2,USD
1279007,1,2018-02-07,,1790439,63,1733,5,USD
1279008,1,2018-02-07,,1831168,54,450,1,USD
1279008,2,2018-02-07,,1831168,54,1844,2,USD
1279008,3,2018-02-07,,1831168,54,422,3,USD
1279008,4,2018-02-07,,1831168,54,1294,2,USD
1279008,5,2018-02-07,,1831168,54,1441,2,USD
1279008,6,2018-02-07,,1831168,54,448,1,USD
1279009,1,2018-02-07,07-08-2018,1134255,0,1607,3,GBP
1279009,2,2018-02-07,07-08-2018,1134255,0,1581,1,GBP
1279009,3,2018-02-07,07-08-2018,1134255,0,60,1,GBP
1279010,1,2018-02-07,,926246,41,1870,7,GBP
1279011,1,2018-02-07,,1425175,48,2001,3,USD
1279011,2,2018-02-07,,1425175,48,1457,1,USD
1279012,1,2018-02-07,,1502818,61,296,7,USD
1279012,2,2018-02-07,,1502818,61,448,5,USD
1279012,3,2018-02-07,,1502818,61,445,2,USD
1280000,1,2018-03-07,07-07-2018,1378935,0,1578,3,USD
1280000,2,2018-03-07,07-07-2018,1378935,0,2504,4,USD
1280000,3,2018-03-07,07-07-2018,1378935,0,445,3,USD
1280001,1,2018-03-07,,1755781,63,433,8,USD
1280001,2,2018-03-07,,1755781,63,2062,3,USD
1280002,1,2018-03-07,07-08-2018,1879578,0,2502,2,USD
1280002,2,2018-03-07,07-08-2018,1879578,0,58,1,USD
1280002,3,2018-03-07,07-08-2018,1879578,0,1936,2,USD
1280003,1,2018-03-07,,2029798,57,987,3,USD
1280003,2,2018-03-07,,2029798,57,1589,1,USD
1280004,1,2018-03-07,,1436054,44,264,4,USD
1280004,2,2018-03-07,,1436054,44,1670,3,USD
1280004,3,2018-03-07,,1436054,44,1587,4,USD
1280006,1,2018-03-07,,1730391,64,1220,5,USD
1280006,2,2018-03-07,,1730391,64,2495,1,USD
1280006,3,2018-03-07,,1730391,64,1476,1,USD
1280008,1,2018-03-07,07-09-2018,1998481,0,1660,3,USD
1280008,2,2018-03-07,07-09-2018,1998481,0,1606,6,USD
1280008,3,2018-03-07,07-09-2018,1998481,0,777,8,USD
1280008,4,2018-03-07,07-09-2018,1998481,0,1599,7,USD
1280009,1,2018-03-07,07-05-2018,1833543,0,1579,1,USD
1280009,2,2018-03-07,07-05-2018,1833543,0,1031,1,USD
1280010,1,2018-03-07,,1095308,38,2509,7,GBP
1280010,2,2018-03-07,,1095308,38,473,2,GBP
1280010,3,2018-03-07,,1095308,38,82,1,GBP
1280011,1,2018-03-07,07-07-2018,1510449,0,2110,3,USD
1280013,1,2018-03-07,07-05-2018,709822,0,1451,1,EUR
1280013,2,2018-03-07,07-05-2018,709822,0,49,2,EUR
1280013,3,2018-03-07,07-05-2018,709822,0,899,4,EUR
1280013,4,2018-03-07,07-05-2018,709822,0,472,4,EUR
1280014,1,2018-03-07,,1470025,62,1745,3,USD
1280014,2,2018-03-07,,1470025,62,61,7,USD
1280015,1,2018-03-07,07-05-2018,1242885,0,1658,8,USD
1280015,2,2018-03-07,07-05-2018,1242885,0,41,5,USD
1280016,1,2018-03-07,,567076,24,1339,5,EUR
1280016,2,2018-03-07,,567076,24,1445,1,EUR
1280016,3,2018-03-07,,567076,24,1418,1,EUR
1280016,4,2018-03-07,,567076,24,2503,5,EUR
1281001,1,2018-04-07,,340307,9,1725,1,CAD
1281001,2,2018-04-07,,340307,9,112,1,CAD
1281001,3,2018-04-07,,340307,9,1790,7,CAD
1281002,1,2018-04-07,,1850415,61,1307,4,USD
1281003,1,2018-04-07,,9184,5,1688,4,AUD
1281003,2,2018-04-07,,9184,5,1903,8,AUD
1281003,3,2018-04-07,,9184,5,57,1,AUD
1281004,1,2018-04-07,,1971969,56,1464,2,USD
1281005,1,2018-04-07,,305321,10,1362,2,CAD
1281005,2,2018-04-07,,305321,10,1616,3,CAD
1281006,1,2018-04-07,,1227087,54,421,7,USD
1281006,2,2018-04-07,,1227087,54,1650,4,USD
1281006,3,2018-04-07,,1227087,54,341,1,USD
1281007,1,2018-04-07,,1069496,36,2244,10,GBP
1281007,2,2018-04-07,,1069496,36,1760,1,GBP
1281007,3,2018-04-07,,1069496,36,1520,4,GBP
1281008,1,2018-04-07,,1699480,51,1598,3,USD
1281008,2,2018-04-07,,1699480,51,1772,2,USD
1281008,3,2018-04-07,,1699480,51,1653,1,USD
1281009,1,2018-04-07,,1279175,62,434,2,USD
1281009,2,2018-04-07,,1279175,62,574,2,USD
1281010,1,2018-04-07,,1344488,54,537,1,USD
1281011,1,2018-04-07,,1419863,56,1571,1,USD
1281011,2,2018-04-07,,1419863,56,1588,1,USD
1281011,3,2018-04-07,,1419863,56,2364,1,USD
1281012,1,2018-04-07,,551036,27,95,7,EUR
1281012,2,2018-04-07,,551036,27,1799,1,EUR
1281013,1,2018-04-07,,1492176,49,410,2,USD
1281013,2,2018-04-07,,1492176,49,1958,4,USD
1281013,3,2018-04-07,,1492176,49,1601,1,USD
1281013,4,2018-04-07,,1492176,49,1000,2,USD
1281013,5,2018-04-07,,1492176,49,415,3,USD
1281013,6,2018-04-07,,1492176,49,2183,7,USD
1281014,1,2018-04-07,,62163,5,1444,3,AUD
1281014,2,2018-04-07,,62163,5,2064,6,AUD
1281014,3,2018-04-07,,62163,5,407,1,AUD
1281015,1,2018-04-07,,1212798,48,483,2,USD
1281016,1,2018-04-07,,342040,8,629,5,CAD
1281018,1,2018-04-07,,739214,29,558,2,EUR
1281019,1,2018-04-07,,1491814,59,1682,3,USD
1281019,2,2018-04-07,,1491814,59,3,2,USD
1281019,4,2018-04-07,,1491814,59,2105,3,USD
1281020,1,2018-04-07,,491084,24,1420,1,EUR
1281021,1,2018-04-07,07-06-2018,1193010,0,1677,1,GBP
1281021,2,2018-04-07,07-06-2018,1193010,0,1468,8,GBP
1281021,3,2018-04-07,07-06-2018,1193010,0,106,1,GBP
1281021,4,2018-04-07,07-06-2018,1193010,0,537,2,GBP
1282000,1,2018-05-07,07-08-2018,1302679,0,2084,5,USD
1282000,2,2018-05-07,07-08-2018,1302679,0,1572,1,USD
1282000,3,2018-05-07,07-08-2018,1302679,0,1576,3,USD
1282000,4,2018-05-07,07-08-2018,1302679,0,1675,2,USD
1282000,5,2018-05-07,07-08-2018,1302679,0,419,4,USD
1282000,6,2018-05-07,07-08-2018,1302679,0,1543,2,USD
1282000,7,2018-05-07,07-08-2018,1302679,0,63,8,USD
1282001,1,2018-05-07,,1477627,47,1695,3,USD
1282001,2,2018-05-07,,1477627,47,1598,2,USD
1282002,1,2018-05-07,07-08-2018,780834,0,1529,1,EUR
1282003,1,2018-05-07,,1914029,54,440,2,USD
1282003,2,2018-05-07,,1914029,54,1572,1,USD
1282003,3,2018-05-07,,1914029,54,72,3,USD
1282003,4,2018-05-07,,1914029,54,418,3,USD
1282004,1,2018-05-07,,1908175,61,1659,2,USD
1282004,2,2018-05-07,,1908175,61,1053,1,USD
1282006,1,2018-05-07,,654092,13,183,3,EUR
1282006,2,2018-05-07,,654092,13,618,1,EUR
1282006,3,2018-05-07,,654092,13,2202,2,EUR
1282007,1,2018-05-07,07-09-2018,1265115,0,1153,2,USD
1282007,2,2018-05-07,07-09-2018,1265115,0,499,1,USD
1282007,3,2018-05-07,07-09-2018,1265115,0,1810,4,USD
1282008,1,2018-05-07,,1943961,66,1624,5,USD
1282009,1,2018-05-07,,451222,24,1624,3,EUR
1282009,2,2018-05-07,,451222,24,2186,3,EUR
1282009,3,2018-05-07,,451222,24,1640,3,EUR
1282009,4,2018-05-07,,451222,24,1488,5,EUR
1282010,1,2018-05-07,,1612511,44,1305,2,USD
1282010,2,2018-05-07,,1612511,44,2050,1,USD
1282012,1,2018-05-07,,1473090,63,2098,6,USD
1282013,1,2018-05-07,,424546,27,1597,1,EUR
1282014,1,2018-05-07,07-07-2018,1316290,0,191,1,USD
1282014,2,2018-05-07,07-07-2018,1316290,0,1592,1,USD
1282014,3,2018-05-07,07-07-2018,1316290,0,700,2,USD
1282014,4,2018-05-07,07-07-2018,1316290,0,1636,3,USD
1282015,1,2018-05-07,,1146653,38,1469,1,GBP
1282015,2,2018-05-07,,1146653,38,2151,2,GBP
1282016,1,2018-05-07,,1779533,51,943,1,USD
1282016,2,2018-05-07,,1779533,51,2474,10,USD
1282016,3,2018-05-07,,1779533,51,450,1,USD
1282018,1,2018-05-07,,1878531,64,5,1,USD
1282018,3,2018-05-07,,1878531,64,160,1,USD
1282019,1,2018-05-07,,1930107,64,2133,4,USD
1282020,1,2018-05-07,,887462,32,1667,6,EUR
1282021,1,2018-05-07,,367131,9,1177,2,CAD
1282022,1,2018-05-07,,403041,20,1647,2,EUR
1282023,1,2018-05-07,,36112,5,1479,3,AUD
1282023,2,2018-05-07,,36112,5,1644,6,AUD
1282023,3,2018-05-07,,36112,5,31,2,AUD
1282024,1,2018-05-07,,89721,4,343,1,AUD
1282024,2,2018-05-07,,89721,4,1614,4,AUD
1283001,1,2018-06-07,,1167054,36,2264,3,GBP
1283001,2,2018-06-07,,1167054,36,95,2,GBP
1283002,1,2018-06-07,07-08-2018,2014565,0,1600,1,USD
1283003,1,2018-06-07,,1152914,36,1193,2,GBP
1283004,1,2018-06-07,,1777945,65,823,3,USD
1283004,2,2018-06-07,,1777945,65,105,1,USD
1283005,1,2018-06-07,,471681,22,439,7,EUR
1283006,1,2018-06-07,,1801198,47,418,9,USD
1283006,2,2018-06-07,,1801198,47,2018,6,USD
1283007,1,2018-06-07,,1082460,42,364,1,GBP
1283008,1,2018-06-07,,1448404,51,1454,2,USD
1283008,2,2018-06-07,,1448404,51,1094,1,USD
1283009,1,2018-06-07,07-11-2018,205194,0,589,1,CAD
1283009,2,2018-06-07,07-11-2018,205194,0,1024,9,CAD
1283010,1,2018-06-07,,625005,16,107,3,EUR
1283010,2,2018-06-07,,625005,16,1325,10,EUR
1283010,3,2018-06-07,,625005,16,665,5,EUR
1283010,4,2018-06-07,,625005,16,1255,1,EUR
1283010,5,2018-06-07,,625005,16,1704,4,EUR
1283011,1,2018-06-07,,1848290,47,930,1,USD
1283012,1,2018-06-07,07-09-2018,1930125,0,1298,3,USD
1283013,1,2018-06-07,,2073697,57,2517,2,USD
1283013,2,2018-06-07,,2073697,57,1637,1,USD
1283013,3,2018-06-07,,2073697,57,1452,7,USD
1283014,1,2018-06-07,,1627365,50,1628,5,USD
1283015,1,2018-06-07,,1531024,45,419,3,USD
1283015,2,2018-06-07,,1531024,45,100,1,USD
1283015,4,2018-06-07,,1531024,45,1498,6,USD
1283015,5,2018-06-07,,1531024,45,2007,3,USD
1283015,6,2018-06-07,,1531024,45,1448,1,USD
1283015,7,2018-06-07,,1531024,45,1679,4,USD
1284000,1,2018-07-07,,429563,22,1656,2,EUR
1284001,1,2018-07-07,,1029578,41,1643,6,GBP
1284001,2,2018-07-07,,1029578,41,1696,1,GBP
1284001,3,2018-07-07,,1029578,41,173,2,GBP
1284001,4,2018-07-07,,1029578,41,1210,2,GBP
1284002,1,2018-07-07,07-12-2018,1521733,0,1739,7,USD
1284002,2,2018-07-07,07-12-2018,1521733,0,100,1,USD
1284002,3,2018-07-07,07-12-2018,1521733,0,1637,3,USD
1284002,4,2018-07-07,07-12-2018,1521733,0,1531,3,USD
1284002,5,2018-07-07,07-12-2018,1521733,0,1665,1,USD
1284002,6,2018-07-07,07-12-2018,1521733,0,97,1,USD
1284002,7,2018-07-07,07-12-2018,1521733,0,779,2,USD
1284003,1,2018-07-07,07-10-2018,334926,0,1848,4,CAD
1284006,1,2018-07-07,,1472706,62,1388,4,USD
1284006,2,2018-07-07,,1472706,62,1642,2,USD
1284007,1,2018-07-07,,1440047,51,421,4,USD
1284008,1,2018-07-07,,1386439,61,1571,6,USD
1284008,2,2018-07-07,,1386439,61,2071,1,USD
1284008,3,2018-07-07,,1386439,61,139,1,USD
1284008,4,2018-07-07,,1386439,61,1842,9,USD
1284008,5,2018-07-07,,1386439,61,392,1,USD
1284008,6,2018-07-07,,1386439,61,431,1,USD
1284010,1,2018-07-07,,1948852,51,185,4,USD
1284010,2,2018-07-07,,1948852,51,1691,3,USD
1284010,3,2018-07-07,,1948852,51,597,2,USD
1284010,4,2018-07-07,,1948852,51,1597,6,USD
1284010,5,2018-07-07,,1948852,51,345,3,USD
1284010,6,2018-07-07,,1948852,51,422,4,USD
1284011,1,2018-07-07,,1889903,49,1713,3,USD
1284011,2,2018-07-07,,1889903,49,1622,5,USD
1284012,1,2018-07-07,,261498,8,1627,3,CAD
1284012,2,2018-07-07,,261498,8,1703,6,CAD
1284013,1,2018-07-07,,244921,8,456,1,CAD
1284014,1,2018-07-07,,1483653,50,143,3,USD
1284014,2,2018-07-07,,1483653,50,2023,3,USD
1284015,1,2018-07-07,07-11-2018,1493826,0,2126,10,USD
1284015,2,2018-07-07,07-11-2018,1493826,0,1496,2,USD
1284016,1,2018-07-07,,458731,19,424,7,EUR
1284016,2,2018-07-07,,458731,19,492,3,EUR
1284017,1,2018-07-07,07-10-2018,1037661,0,1617,1,GBP
1284017,2,2018-07-07,07-10-2018,1037661,0,1642,2,GBP
1284017,3,2018-07-07,07-10-2018,1037661,0,483,1,GBP
1284018,1,2018-07-07,7/14/2018,983816,0,2488,1,GBP
1284019,1,2018-07-07,,1324451,63,1571,3,USD
1284020,1,2018-07-07,,1714276,54,90,3,USD
1284020,2,2018-07-07,,1714276,54,64,3,USD
1284020,3,2018-07-07,,1714276,54,1644,2,USD
1284021,1,2018-07-07,,1574307,49,675,3,USD
1284021,2,2018-07-07,,1574307,49,1629,4,USD
1284022,1,2018-07-07,,384911,9,1756,1,CAD
1284023,1,2018-07-07,07-11-2018,585610,0,1614,3,EUR
1284023,2,2018-07-07,07-11-2018,585610,0,1660,6,EUR
1284024,1,2018-07-07,,1137903,37,2493,2,GBP
1284024,2,2018-07-07,,1137903,37,50,2,GBP
1284024,3,2018-07-07,,1137903,37,1622,1,GBP
1284024,4,2018-07-07,,1137903,37,428,2,GBP
1284024,5,2018-07-07,,1137903,37,1580,7,GBP
1284025,1,2018-07-07,,1865718,59,1471,8,USD
1284025,2,2018-07-07,,1865718,59,86,3,USD
1284025,3,2018-07-07,,1865718,59,2114,4,USD
1284026,1,2018-07-07,7/14/2018,880192,0,430,8,EUR
1284026,2,2018-07-07,7/14/2018,880192,0,2184,3,EUR
1284027,1,2018-07-07,07-11-2018,1011043,0,122,1,GBP
1284027,2,2018-07-07,07-11-2018,1011043,0,194,7,GBP
1284027,3,2018-07-07,07-11-2018,1011043,0,1627,4,GBP
1284028,1,2018-07-07,,854554,32,109,2,EUR
1284029,1,2018-07-07,07-12-2018,1724786,0,2517,8,USD
1284030,1,2018-07-07,7/13/2018,13045,0,1645,2,AUD
1284031,1,2018-07-07,,892838,32,273,2,EUR
1284031,2,2018-07-07,,892838,32,1202,3,EUR
1284031,3,2018-07-07,,892838,32,355,5,EUR
1285001,1,2018-08-07,07-12-2018,1607034,0,163,2,USD
1286001,1,2018-09-07,,1698033,65,1715,2,USD
1286001,2,2018-09-07,,1698033,65,1880,7,USD
1286001,3,2018-09-07,,1698033,65,412,2,USD
1286002,1,2018-09-07,,169470,6,1469,1,AUD
1286002,2,2018-09-07,,169470,6,445,1,AUD
1286003,1,2018-09-07,,1060173,37,426,3,GBP
1286003,2,2018-09-07,,1060173,37,460,3,GBP
1286003,3,2018-09-07,,1060173,37,93,7,GBP
1286005,1,2018-09-07,7/14/2018,1472319,0,1683,7,USD
1286005,2,2018-09-07,7/14/2018,1472319,0,827,2,USD
1286005,3,2018-09-07,7/14/2018,1472319,0,179,2,USD
1286006,1,2018-09-07,,1535726,65,66,2,USD
1286006,2,2018-09-07,,1535726,65,1472,7,USD
1286007,1,2018-09-07,,1899782,54,1555,3,USD
1286007,2,2018-09-07,,1899782,54,1621,5,USD
1286007,3,2018-09-07,,1899782,54,1632,8,USD
1286008,1,2018-09-07,,786030,29,1681,3,EUR
1286010,1,2018-09-07,,1906549,49,1547,2,USD
1286010,2,2018-09-07,,1906549,49,2481,3,USD
1286010,3,2018-09-07,,1906549,49,1144,4,USD
1286010,4,2018-09-07,,1906549,49,170,2,USD
1286010,5,2018-09-07,,1906549,49,1037,1,USD
1286010,6,2018-09-07,,1906549,49,48,1,USD
1286010,7,2018-09-07,,1906549,49,1654,3,USD
1286011,1,2018-09-07,,1767377,65,1592,1,USD
1286011,2,2018-09-07,,1767377,65,2509,6,USD
1286011,3,2018-09-07,,1767377,65,1487,1,USD
1286011,4,2018-09-07,,1767377,65,1459,1,USD
1286012,1,2018-09-07,,1196721,40,2104,7,GBP
1287000,1,2018-10-07,,29812,5,1597,1,AUD
1287000,2,2018-10-07,,29812,5,424,1,AUD
1287001,1,2018-10-07,,227898,10,645,1,CAD
1287002,1,2018-10-07,,1802052,50,164,5,USD
1287003,1,2018-10-07,,1730522,64,1782,1,USD
1287003,2,2018-10-07,,1730522,64,433,2,USD
1287004,1,2018-10-07,7/13/2018,495181,0,176,1,EUR
1287004,2,2018-10-07,7/13/2018,495181,0,1950,1,EUR
1287004,3,2018-10-07,7/13/2018,495181,0,1708,2,EUR
1287004,4,2018-10-07,7/13/2018,495181,0,1635,2,EUR
1287004,5,2018-10-07,7/13/2018,495181,0,1312,1,EUR
1287004,6,2018-10-07,7/13/2018,495181,0,448,3,EUR
1287005,1,2018-10-07,,771968,30,434,1,EUR
1287005,2,2018-10-07,,771968,30,964,2,EUR
1287006,1,2018-10-07,,251084,9,966,3,CAD
1287006,2,2018-10-07,,251084,9,111,7,CAD
1287007,1,2018-10-07,7/13/2018,1247394,0,1787,4,USD
1287008,1,2018-10-07,,1224615,48,1584,2,USD
1287009,1,2018-10-07,,1039050,42,968,2,GBP
1287009,2,2018-10-07,,1039050,42,1259,1,GBP
1287009,3,2018-10-07,,1039050,42,1594,10,GBP
1287010,1,2018-10-07,,1667349,63,18,3,USD
1287010,3,2018-10-07,,1667349,63,1532,2,USD
1287010,4,2018-10-07,,1667349,63,1608,3,USD
1287010,5,2018-10-07,,1667349,63,2418,5,USD
1287010,6,2018-10-07,,1667349,63,1600,1,USD
1287012,1,2018-10-07,7/13/2018,467182,0,1742,1,EUR
1287012,2,2018-10-07,7/13/2018,467182,0,52,6,EUR
1287012,3,2018-10-07,7/13/2018,467182,0,1571,4,EUR
1287013,1,2018-10-07,,388416,9,1785,2,CAD
1287013,2,2018-10-07,,388416,9,1417,6,CAD
1287013,3,2018-10-07,,388416,9,1923,5,CAD
1287014,1,2018-10-07,,1010693,41,118,10,GBP
1287014,2,2018-10-07,,1010693,41,890,5,GBP
1287015,1,2018-10-07,7/15/2018,1149244,0,1871,2,GBP
1287015,2,2018-10-07,7/15/2018,1149244,0,1588,6,GBP
1287015,3,2018-10-07,7/15/2018,1149244,0,1558,1,GBP
1287015,4,2018-10-07,7/15/2018,1149244,0,174,3,GBP
1287015,5,2018-10-07,7/15/2018,1149244,0,381,2,GBP
1287015,6,2018-10-07,7/15/2018,1149244,0,707,3,GBP
1287015,7,2018-10-07,7/15/2018,1149244,0,523,2,GBP
1287016,1,2018-10-07,,2076833,45,1357,2,USD
1287016,2,2018-10-07,,2076833,45,1645,1,USD
1287016,3,2018-10-07,,2076833,45,1208,5,USD
1288000,1,2018-11-07,,1694419,50,577,5,USD
1288001,1,2018-11-07,,1470648,54,432,1,USD
1288002,1,2018-11-07,7/16/2018,1621290,0,1791,8,USD
1288003,1,2018-11-07,,1918342,57,1202,7,USD
1288003,2,2018-11-07,,1918342,57,1444,2,USD
1288003,3,2018-11-07,,1918342,57,1616,3,USD
1288004,1,2018-11-07,7/18/2018,528361,0,362,2,EUR
1288005,1,2018-11-07,,1226535,45,436,1,USD
1288006,1,2018-11-07,,1887933,61,1761,5,USD
1288006,2,2018-11-07,,1887933,61,1976,2,USD
1288007,1,2018-11-07,,1252370,66,158,1,USD
1288008,1,2018-11-07,,509680,24,1599,1,EUR
1288009,1,2018-11-07,,1237096,62,1423,1,USD
1288009,2,2018-11-07,,1237096,62,107,2,USD
